date,os-se,app_version-version_appli,count-nombre
2021-02-28,android,1.2.1,<20
2021-02-28,android,9.9.9,<20
2021-02-28,ios,1.2.1,<20
2021-02-28,ios,9.9.9,<20
2021-03-07,android,1.2.1,<20
2021-03-07,android,9.9.9,<20
2021-03-07,ios,1.2.1,<20
2021-03-07,ios,9.9.9,<20
2021-03-14,android,1.2.2,<20
2021-03-14,android,9.9.9,<20
2021-03-14,ios,1.2.2,<20
2021-03-14,ios,9.9.9,<20
2021-03-21,android,1.2.2,<20
2021-03-21,android,9.9.9,<20
2021-03-21,ios,9.9.9,<20
2021-03-28,android,1.2.2,<20
2021-03-28,android,1.2.4,<20
2021-03-28,android,9.9.9,<20
2021-03-28,ios,9.9.9,<20
2021-04-04,android,1.2.2,<20
2021-04-04,android,1.2.4,<20
2021-04-04,android,1.2.5,<20
2021-04-04,android,1.2.6,<20
2021-04-04,android,9.9.9,<20
2021-04-04,ios,9.9.9,<20
2021-04-11,android,1.2.6,<20
2021-04-11,android,1.2.7,<20
2021-04-11,android,9.9.9,<20
2021-04-11,ios,1.2.7,<20
2021-04-11,ios,9.9.9,<20
2021-04-18,android,1.2.7,<20
2021-04-18,android,9.9.9,<20
2021-04-18,ios,1.2.7,<20
2021-04-18,ios,9.9.9,<20
2021-04-25,android,1.1.8,<20
2021-04-25,android,9.9.9,<20
2021-04-25,ios,9.9.9,<20
2021-05-02,android,1.2.0,<20
2021-05-02,android,1.2.8,<20
2021-05-02,android,1.2.9,<20
2021-05-02,android,9.9.9,<20
2021-05-02,ios,1.1.8,<20
2021-05-02,ios,1.2.0,<20
2021-05-02,ios,1.2.1,<20
2021-05-02,ios,1.2.9,<20
2021-05-02,ios,6.6.6,<20
2021-05-02,ios,9.9.9,<20
2021-05-09,android,1.1.8,<20
2021-05-09,android,1.2.0,<20
2021-05-09,android,1.2.8,<20
2021-05-09,android,1.2.9,<20
2021-05-09,ios,1.1.8,<20
2021-05-09,ios,1.2.0,<20
2021-05-09,ios,1.2.8,<20
2021-05-09,ios,1.2.9,<20
2021-05-09,ios,6.6.6,<20
2021-05-09,ios,9.9.9,<20
2021-05-16,android,1.1.8,<20
2021-05-16,android,1.2.0,<20
2021-05-16,android,1.2.9,<20
2021-05-16,ios,1.1.8,<20
2021-05-16,ios,1.2.0,<20
2021-05-16,ios,1.2.8,<20
2021-05-16,ios,1.2.9,<20
2021-05-16,ios,6.6.6,<20
2021-05-16,ios,9.9.9,<20
2021-05-23,android,1.1.8,<20
2021-05-23,android,1.2.0,<20
2021-05-23,android,1.2.8,<20
2021-05-23,android,1.2.9,<20
2021-05-23,android,1.2.10,<20
2021-05-23,android,9.9.9,<20
2021-05-23,ios,1.1.8,<20
2021-05-23,ios,1.2.0,<20
2021-05-23,ios,1.2.8,<20
2021-05-23,ios,1.2.9,599833
2021-05-23,ios,1.2.10,<20
2021-05-30,android,1.1.8,<20
2021-05-30,android,1.2.10,<20
2021-05-30,android,2.0.0,<20
2021-05-30,android,9.9.9,<20
2021-05-30,ios,1.1.8,<20
2021-05-30,ios,1.2.8,<20
2021-05-30,ios,1.2.9,52852
2021-05-30,ios,1.2.10,<20
2021-05-30,ios,1.5.0,<20
2021-05-30,ios,1.123.123,<20
2021-06-06,android,1.2.10,<20
2021-06-06,android,2.0.0,<20
2021-06-06,android,9.9.9,<20
2021-06-06,ios,1.1.8,<20
2021-06-06,ios,1.2.8,<20
2021-06-06,ios,1.2.9,12051
2021-06-06,ios,1.2.10,<20
2021-06-06,ios,1.4.1,<20
2021-06-13,android,1.2.10,<20
2021-06-13,android,2.0.0,<20
2021-06-13,ios,1.1.8,<20
2021-06-13,ios,1.2.8,<20
2021-06-13,ios,1.2.9,6891
2021-06-13,ios,1.4.1,<20
2021-06-20,android,1.1.8,<20
2021-06-20,android,1.2.8,<20
2021-06-20,android,1.2.10,<20
2021-06-20,android,2.0.0,<20
2021-06-20,ios,1.1.8,<20
2021-06-20,ios,1.2.9,4839
2021-06-20,ios,1.2.10,<20
2021-06-20,ios,1.3.1,<20
2021-06-20,ios,1.4.1,<20
2021-06-20,ios,2.0.0,<20
2021-06-27,android,1.1.8,<20
2021-06-27,android,1.2.8,<20
2021-06-27,android,2.0.0,<20
2021-06-27,ios,1.1.8,<20
2021-06-27,ios,1.2.9,3843
2021-06-27,ios,2.0.0,<20
2021-07-04,android,2.0.0,<20
2021-07-04,ios,1.1.8,<20
2021-07-04,ios,1.2.9,3153
2021-07-04,ios,2.0.0,<20
