date,os-se,app_version-version_appli,count-nombre
2021-02-28,android,1.2.1,3
2021-02-28,ios,1.2.1,4
2021-03-31,android,1.2.1,3
2021-03-31,android,1.2.2,1
2021-03-31,android,1.2.4,11
2021-03-31,android,1.2.5,5
2021-03-31,android,1.2.6,11
2021-03-31,ios,1.2.1,3
2021-03-31,ios,1.2.2,1
2021-04-30,android,1.1.8,1
2021-04-30,android,1.2.0,4
2021-04-30,android,1.2.6,3
2021-04-30,android,1.2.7,3
2021-04-30,android,1.2.8,8
2021-04-30,android,1.2.9,10
2021-04-30,ios,1.1.8,3
2021-04-30,ios,1.2.0,3
2021-04-30,ios,1.2.1,1
2021-04-30,ios,1.2.7,4
2021-04-30,ios,1.2.9,10
2021-04-30,ios,6.6.6,1
2021-05-31,android,1.1.8,3
2021-05-31,android,1.2.0,2
2021-05-31,android,1.2.8,2
2021-05-31,android,1.2.9,10
2021-05-31,android,1.2.10,4
2021-05-31,android,2.0.0,1
2021-05-31,ios,1.1.8,2
2021-05-31,ios,1.2.0,2
2021-05-31,ios,1.2.8,1
2021-05-31,ios,1.2.9,147923
2021-05-31,ios,1.2.10,2
2021-05-31,ios,1.4.1,6
2021-05-31,ios,1.5.0,1
2021-05-31,ios,1.123.123,1
2021-05-31,ios,6.6.6,9
2021-06-30,android,1.1.8,3
2021-06-30,android,1.2.8,1
2021-06-30,android,1.2.10,1
2021-06-30,android,2.0.0,4
2021-06-30,ios,1.1.8,3
2021-06-30,ios,1.2.8,1
2021-06-30,ios,1.2.9,6229
2021-06-30,ios,1.2.10,1
2021-06-30,ios,1.3.1,2
2021-06-30,ios,1.4.1,2
2021-06-30,ios,2.0.0,10
2021-07-31,android,1.2.8,19
2021-07-31,android,2.0.0,6
2021-07-31,ios,1.2.8,4
2021-07-31,ios,1.2.9,2361
2021-07-31,ios,2.0.0,10
2021-08-31,android,1.1.1,13
2021-08-31,android,1.2.8,16
2021-08-31,android,1.5.0,4
2021-08-31,android,1.5.1,8
2021-08-31,android,1.5.2,3
2021-08-31,android,1.5.3,4
2021-08-31,android,2.0.0,1
2021-08-31,ios,1.1.8,3
2021-08-31,ios,1.2.9,1546
2021-08-31,ios,1.5.1,21
2021-08-31,ios,1.5.2,2
2021-08-31,ios,1.5.3,4
2021-08-31,ios,2.0.0,6
2021-09-30,android,1.1.1,1
2021-09-30,android,1.5.3,4
2021-09-30,ios,1.1.8,1
2021-09-30,ios,1.2.9,1069
2021-09-30,ios,1.5.3,3
2021-09-30,ios,2.0.0,5
