date,os-se,app_version-version_appli,count-nombre
2021-02-25,android,1.2.1,<20
2021-02-25,ios,1.2.1,<20
2021-02-26,android,1.2.1,<20
2021-02-26,ios,1.2.1,<20
2021-03-04,android,1.2.1,<20
2021-03-12,android,1.2.2,<20
2021-03-12,ios,1.2.2,<20
2021-03-22,android,1.2.2,<20
2021-03-23,android,1.2.2,<20
2021-03-24,android,1.2.4,<20
2021-03-25,android,1.2.4,<20
2021-03-26,android,1.2.4,<20
2021-03-29,android,1.2.4,<20
2021-03-31,android,1.2.6,<20
2021-04-02,android,1.2.6,<20
2021-04-06,android,1.2.6,<20
2021-04-08,android,1.2.6,<20
2021-04-09,android,1.2.7,<20
2021-04-09,ios,1.2.7,<20
2021-04-14,android,1.2.7,<20
2021-04-26,ios,1.2.1,<20
2021-04-29,android,1.2.0,<20
2021-04-29,android,1.2.8,<20
2021-04-29,android,1.2.9,<20
2021-04-29,ios,1.1.8,<20
2021-04-29,ios,1.2.9,<20
2021-04-30,android,1.2.0,<20
2021-04-30,android,1.2.9,<20
2021-04-30,ios,1.1.8,<20
2021-04-30,ios,1.2.0,<20
2021-04-30,ios,1.2.9,<20
2021-05-01,android,1.2.9,<20
2021-05-03,android,1.2.0,<20
2021-05-03,android,1.2.8,<20
2021-05-03,android,1.2.9,<20
2021-05-03,ios,1.1.8,<20
2021-05-03,ios,1.2.9,<20
2021-05-04,android,1.1.8,<20
2021-05-04,android,1.2.0,<20
2021-05-04,android,1.2.8,<20
2021-05-04,android,1.2.9,<20
2021-05-04,ios,1.1.8,<20
2021-05-04,ios,1.2.9,<20
2021-05-05,android,1.1.8,<20
2021-05-05,android,1.2.0,<20
2021-05-05,android,1.2.8,<20
2021-05-05,android,1.2.9,<20
2021-05-05,ios,1.1.8,<20
2021-05-05,ios,1.2.0,<20
2021-05-05,ios,1.2.9,<20
2021-05-06,ios,1.1.8,<20
2021-05-06,ios,1.2.0,<20
2021-05-06,ios,1.2.8,<20
2021-05-06,ios,1.2.9,<20
2021-05-06,ios,6.6.6,<20
2021-05-07,android,1.2.0,<20
2021-05-07,android,1.2.9,<20
2021-05-07,ios,1.1.8,<20
2021-05-07,ios,1.2.9,<20
2021-05-10,android,1.2.0,<20
2021-05-10,android,1.2.9,<20
2021-05-10,ios,1.2.0,<20
2021-05-10,ios,1.2.9,<20
2021-05-10,ios,6.6.6,<20
2021-05-11,android,1.2.0,<20
2021-05-11,android,1.2.9,<20
2021-05-11,ios,1.1.8,<20
2021-05-11,ios,1.2.0,<20
2021-05-11,ios,1.2.9,<20
2021-05-12,android,1.1.8,<20
2021-05-12,android,1.2.0,<20
2021-05-12,android,1.2.9,<20
2021-05-12,ios,1.2.0,<20
2021-05-12,ios,1.2.9,<20
2021-05-13,android,1.2.0,<20
2021-05-13,android,1.2.9,<20
2021-05-13,ios,1.2.9,<20
2021-05-13,ios,6.6.6,<20
2021-05-14,android,1.2.9,<20
2021-05-14,ios,1.2.9,<20
2021-05-17,android,1.2.0,<20
2021-05-17,android,1.2.9,<20
2021-05-17,ios,1.2.9,<20
2021-05-18,ios,1.2.9,<20
2021-05-19,android,1.2.9,<20
2021-05-19,ios,1.2.10,<20
2021-05-20,android,1.2.0,<20
2021-05-20,android,1.2.8,<20
2021-05-20,android,1.2.10,<20
2021-05-20,ios,1.2.10,<20
2021-05-21,android,1.2.10,<20
2021-05-21,ios,1.2.10,<20
2021-05-25,ios,2.0.0,<20
2021-05-26,android,1.1.8,<20
2021-05-27,ios,1.2.8,<20
2021-06-03,ios,1.2.9,<20
2021-06-03,ios,1.2.10,<20
2021-06-07,ios,2.0.0,<20
2021-06-09,ios,2.0.0,<20
2021-06-10,ios,1.1.8,<20
2021-06-14,android,1.1.8,<20
2021-06-14,ios,1.1.8,<20
2021-06-14,ios,1.2.10,<20
2021-06-15,ios,1.1.8,<20
2021-06-17,ios,2.0.0,<20
2021-06-18,android,2.0.0,<20
2021-06-18,ios,1.1.8,<20
2021-06-22,android,2.0.0,<20
2021-06-22,ios,1.1.8,<20
2021-06-22,ios,2.0.0,<20
2021-06-23,android,1.1.8,<20
2021-06-23,android,1.2.8,<20
2021-06-23,android,2.0.0,<20
2021-06-23,ios,1.1.8,<20
2021-06-23,ios,2.0.0,<20
2021-06-24,android,2.0.0,<20
2021-06-24,ios,1.1.8,<20
2021-06-24,ios,2.0.0,<20
2021-06-28,ios,2.0.0,<20
2021-06-29,android,2.0.0,<20
2021-06-29,ios,2.0.0,<20
2021-06-30,android,2.0.0,<20
2021-06-30,ios,2.0.0,<20
2021-07-02,android,2.0.0,<20
2021-07-02,ios,2.0.0,<20
2021-07-06,android,2.0.0,<20
2021-07-06,ios,2.0.0,<20
2021-07-07,ios,2.0.0,<20
2021-07-08,ios,2.0.0,<20
2021-07-09,android,2.0.0,<20
2021-07-14,ios,2.0.0,<20
2021-07-27,ios,1.2.8,<20
2021-07-28,ios,2.0.0,<20
2021-07-29,android,1.2.8,<20
2021-07-29,android,2.0.0,<20
2021-07-29,ios,1.2.8,<20
2021-07-29,ios,2.0.0,<20
2021-07-30,android,1.2.8,<20
2021-07-31,android,1.2.8,<20
2021-08-03,android,1.1.1,<20
2021-08-03,android,1.2.8,<20
2021-08-03,android,1.5.0,<20
2021-08-03,android,1.5.1,<20
2021-08-03,android,2.0.0,<20
2021-08-04,android,1.1.1,<20
2021-08-04,android,1.5.0,<20
2021-08-04,android,1.5.1,<20
2021-08-04,ios,1.5.1,42
2021-08-05,android,1.5.0,<20
2021-08-05,android,1.5.1,<20
2021-08-05,android,1.5.2,<20
2021-08-05,ios,1.5.1,<20
2021-08-09,android,1.5.0,<20
2021-08-09,android,1.5.2,<20
2021-08-09,android,1.5.3,<20
2021-08-09,android,2.0.0,<20
2021-08-09,ios,1.1.1,<20
2021-08-09,ios,1.5.3,<20
2021-08-11,android,1.5.0,<20
2021-08-11,android,1.5.3,<20
2021-08-11,ios,1.5.3,<20
2021-08-13,android,1.5.3,<20
2021-08-19,ios,1.5.1,<20
2021-08-20,ios,1.1.8,<20
2021-08-20,ios,2.0.0,<20
2021-08-23,ios,1.1.8,<20
2021-08-23,ios,1.5.3,<20
2021-08-24,ios,1.5.3,<20
2021-08-25,ios,1.5.3,<20
2021-08-25,ios,2.0.0,<20
2021-08-26,ios,2.0.0,<20
2021-08-29,ios,2.0.0,<20
2021-09-14,ios,1.5.3,<20
2021-09-21,android,1.1.1,<20
2021-09-27,ios,1.1.1,<20
2021-09-28,ios,1.1.1,<20
2021-09-28,ios,1.1.8,<20
2021-09-28,ios,1.5.3,<20
2021-10-28,android,1.5.3,<20
