date,os-se,app_version-version_appli,count-nombre
2021-02-25,android,1.2.1,<20
2021-02-25,android,9.9.9,<20
2021-02-25,ios,9.9.9,<20
2021-02-26,android,1.2.1,<20
2021-02-26,ios,1.2.1,<20
2021-02-26,ios,9.9.9,<20
2021-02-27,android,1.2.1,<20
2021-02-27,ios,1.2.1,<20
2021-02-27,ios,9.9.9,<20
2021-02-28,android,1.2.1,<20
2021-02-28,ios,1.2.1,<20
2021-02-28,ios,9.9.9,<20
2021-03-01,android,1.2.1,<20
2021-03-01,ios,1.2.1,<20
2021-03-01,ios,9.9.9,<20
2021-03-02,android,1.2.1,<20
2021-03-02,ios,1.2.1,<20
2021-03-03,android,1.2.1,<20
2021-03-03,ios,1.2.1,<20
2021-03-03,ios,9.9.9,<20
2021-03-04,android,1.2.1,<20
2021-03-04,android,9.9.9,<20
2021-03-05,ios,9.9.9,<20
2021-03-06,ios,9.9.9,<20
2021-03-07,ios,9.9.9,<20
2021-03-08,android,9.9.9,<20
2021-03-08,ios,9.9.9,<20
2021-03-09,android,1.2.2,<20
2021-03-09,android,9.9.9,<20
2021-03-09,ios,9.9.9,<20
2021-03-10,android,9.9.9,<20
2021-03-10,ios,9.9.9,<20
2021-03-11,android,1.2.2,<20
2021-03-11,android,9.9.9,<20
2021-03-11,ios,9.9.9,<20
2021-03-12,android,1.2.2,<20
2021-03-12,ios,1.2.2,<20
2021-03-12,ios,9.9.9,<20
2021-03-13,android,1.2.2,<20
2021-03-13,ios,9.9.9,<20
2021-03-14,ios,9.9.9,<20
2021-03-15,android,1.2.2,<20
2021-03-15,android,9.9.9,<20
2021-03-15,ios,9.9.9,<20
2021-03-16,android,1.2.2,<20
2021-03-16,android,9.9.9,33
2021-03-16,ios,9.9.9,<20
2021-03-17,android,1.2.2,<20
2021-03-17,android,9.9.9,33
2021-03-17,ios,9.9.9,<20
2021-03-18,android,1.2.2,<20
2021-03-18,android,9.9.9,28
2021-03-18,ios,9.9.9,<20
2021-03-19,android,9.9.9,20
2021-03-19,ios,9.9.9,<20
2021-03-20,android,9.9.9,<20
2021-03-20,ios,9.9.9,<20
2021-03-21,android,9.9.9,<20
2021-03-21,ios,9.9.9,<20
2021-03-22,android,1.2.2,<20
2021-03-22,android,9.9.9,<20
2021-03-22,ios,9.9.9,<20
2021-03-23,android,1.2.2,<20
2021-03-23,android,9.9.9,33
2021-03-23,ios,9.9.9,<20
2021-03-24,android,1.2.2,<20
2021-03-24,android,1.2.4,24
2021-03-24,android,9.9.9,20
2021-03-24,ios,9.9.9,<20
2021-03-25,android,1.2.2,<20
2021-03-25,android,1.2.4,<20
2021-03-25,android,9.9.9,<20
2021-03-25,ios,9.9.9,<20
2021-03-26,android,1.2.2,<20
2021-03-26,android,1.2.4,<20
2021-03-26,android,9.9.9,<20
2021-03-26,ios,9.9.9,<20
2021-03-27,android,1.2.2,<20
2021-03-27,android,1.2.4,<20
2021-03-27,ios,9.9.9,<20
2021-03-28,android,1.2.2,<20
2021-03-28,android,1.2.4,<20
2021-03-28,ios,9.9.9,<20
2021-03-29,android,1.2.2,<20
2021-03-29,android,1.2.4,<20
2021-03-29,android,1.2.5,<20
2021-03-29,android,9.9.9,21
2021-03-29,ios,9.9.9,<20
2021-03-30,android,1.2.2,<20
2021-03-30,android,9.9.9,27
2021-03-30,ios,9.9.9,<20
2021-03-31,android,1.2.6,<20
2021-03-31,android,9.9.9,<20
2021-03-31,ios,9.9.9,22
2021-04-01,android,1.2.6,<20
2021-04-01,android,9.9.9,<20
2021-04-01,ios,9.9.9,<20
2021-04-02,android,1.2.6,<20
2021-04-02,android,9.9.9,<20
2021-04-02,ios,9.9.9,<20
2021-04-03,android,1.2.6,<20
2021-04-03,android,9.9.9,<20
2021-04-03,ios,9.9.9,<20
2021-04-04,android,9.9.9,<20
2021-04-04,ios,9.9.9,<20
2021-04-05,android,9.9.9,<20
2021-04-05,ios,9.9.9,<20
2021-04-06,android,1.2.6,<20
2021-04-06,android,9.9.9,<20
2021-04-06,ios,9.9.9,<20
2021-04-07,android,1.2.6,<20
2021-04-07,android,9.9.9,<20
2021-04-07,ios,9.9.9,<20
2021-04-08,android,1.2.6,<20
2021-04-08,android,1.2.7,<20
2021-04-08,android,9.9.9,<20
2021-04-08,ios,1.2.7,<20
2021-04-08,ios,9.9.9,<20
2021-04-09,android,1.2.6,<20
2021-04-09,android,1.2.7,<20
2021-04-09,android,9.9.9,26
2021-04-09,ios,1.2.7,<20
2021-04-09,ios,9.9.9,<20
